customer_id,phone,current_plan,monthly_bill,data_usage_gb,call_count,sms_count,complaints,tenure_months,intl_calls
USR-00373,+44 7908 820640,Basic,33.29,1.7,65,162,1,29,11
USR-00374,+44 7394 527999,Standard,30.88,11.5,112,164,0,26,2
USR-00375,+44 7495 941994,Premium,59.39,43.5,277,71,2,4,4
USR-00376,+44 7923 642300,Basic,32.8,10.6,163,167,4,6,2
USR-00377,+44 7659 462484,Premium,71.7,19.8,235,193,1,4,4
USR-00378,+44 7524 630118,Standard,38.3,10.6,175,54,1,3,1
USR-00379,+44 7348 494879,Basic,18.52,2.1,68,116,1,2,7
USR-00380,+44 7585 282834,Premium,61.17,26.7,208,174,0,11,0
USR-00381,+44 7321 711505,Standard,47.79,28.4,602,363,2,4,1
USR-00382,+44 7617 133241,Basic,20.92,2.1,27,88,0,14,12
USR-00383,+44 7990 483140,Premium,58.41,24.7,325,70,0,3,4
USR-00384,+44 7653 661182,Standard,42.0,5.4,122,191,1,3,0
USR-00385,+44 7178 319656,Standard,47.66,8.3,113,28,0,1,5
USR-00386,+44 7702 265427,Standard,47.34,5.0,87,79,0,33,2
USR-00387,+44 7248 674457,Unlimited,94.49,810.5,6993,151,1,7,16
USR-00388,+44 7964 589789,Standard,45.13,8.4,207,163,2,11,7
USR-00389,+44 7813 497093,Unlimited,100.91,646.8,3003,195,2,9,1
USR-00390,+44 7744 621943,Basic,21.18,4.1,50,36,0,17,13
USR-00391,+44 7111 935062,Basic,20.55,2.9,65,103,0,16,3
USR-00392,+44 7152 300061,Basic,21.73,2.5,25,64,1,13,7
USR-00393,+44 7655 170433,Standard,44.08,13.2,182,167,1,42,8
USR-00394,+44 7303 574930,Premium,74.19,17.5,421,187,0,7,7
USR-00395,+44 7589 684019,Standard,43.05,6.5,118,24,0,6,2
USR-00396,+44 7380 507630,Premium,58.14,23.2,125,57,0,2,0
USR-00397,+44 7378 451232,Standard,38.61,11.7,162,44,1,22,2
USR-00398,+44 7664 430831,Standard,44.45,10.7,211,158,0,15,0
USR-00399,+44 7356 361278,Basic,24.39,4.3,57,105,1,7,2
USR-00400,+44 7713 137926,Standard,42.15,4.9,203,70,0,28,2
USR-00401,+44 7860 451864,Standard,37.32,10.8,102,70,2,4,4
USR-00402,+44 7173 107250,Standard,43.51,11.7,138,147,0,7,0
USR-00403,+44 7246 200369,Unlimited,89.06,637.6,3543,131,0,9,2
USR-00404,+44 7117 520838,Basic,33.28,2.7,20,191,0,11,11
USR-00405,+44 7857 696983,Standard,32.84,4.9,237,172,1,33,5
USR-00406,+44 7459 761269,Standard,32.86,12.8,171,75,0,11,1
USR-00407,+44 7241 560174,Premium,71.39,26.2,360,166,1,12,2
USR-00408,+44 7566 540338,Standard,38.6,8.0,131,74,0,6,5
USR-00409,+44 7185 918942,Premium,57.77,42.7,194,120,0,17,4
USR-00410,+44 7336 818483,Standard,39.94,9.1,66,109,0,6,4
USR-00411,+44 7879 888170,Basic,16.81,2.1,56,52,0,31,0
USR-00412,+44 7161 700875,Basic,33.93,4.4,76,148,0,28,6
USR-00413,+44 7696 242350,Standard,39.95,5.7,185,69,0,29,2
USR-00414,+44 7686 225457,Standard,31.09,58.3,463,256,2,2,0
USR-00415,+44 7310 220742,Standard,34.39,5.3,139,124,0,7,0
USR-00416,+44 7701 185710,Unlimited,85.27,886.9,4538,34,0,11,1
USR-00417,+44 7865 159250,Standard,33.67,6.1,188,84,2,3,12
USR-00418,+44 7327 593436,Basic,26.29,3.3,35,51,0,47,0
USR-00419,+44 7273 328599,Basic,30.92,1.8,63,59,2,15,5
USR-00420,+44 7829 211617,Premium,65.91,29.4,445,111,2,8,3
USR-00421,+44 7497 775616,Standard,48.48,12.1,128,167,2,34,1
USR-00422,+44 7541 503737,Basic,25.93,2.3,42,149,0,40,11
USR-00423,+44 7819 504145,Premium,58.22,23.8,463,91,0,13,5
USR-00424,+44 7641 477692,Basic,27.93,2.3,61,183,1,1,3
USR-00425,+44 7363 756343,Basic,20.47,12.6,240,272,2,18,2
USR-00426,+44 7165 617326,Standard,45.29,12.8,157,131,0,3,0
USR-00427,+44 7629 692882,Basic,20.89,2.5,55,131,2,8,10
USR-00428,+44 7754 656128,Standard,36.42,12.7,77,148,0,45,1
USR-00429,+44 7730 955939,Premium,64.66,38.0,216,126,1,13,3
USR-00430,+44 7566 674140,Premium,73.16,26.6,478,47,0,9,3
USR-00431,+44 7254 816136,Standard,44.18,9.1,151,23,1,7,20
USR-00432,+44 7329 169676,Standard,38.69,4.8,128,105,0,2,7
USR-00433,+44 7307 286635,Basic,24.01,2.8,48,124,0,1,0
USR-00434,+44 7323 675263,Standard,40.72,12.2,131,134,0,1,2
USR-00435,+44 7939 688587,Unlimited,104.71,896.5,3769,162,0,14,3
USR-00436,+44 7925 250127,Premium,57.67,18.8,371,107,0,46,0
USR-00437,+44 7162 705311,Standard,47.68,49.6,671,350,2,8,0
USR-00438,+44 7711 155461,Basic,18.79,3.9,26,130,0,15,13
USR-00439,+44 7202 404227,Standard,43.57,10.8,124,100,0,15,4
USR-00440,+44 7741 642883,Unlimited,102.45,408.6,2084,80,0,3,3
USR-00441,+44 7758 537866,Basic,18.43,2.3,78,25,0,40,0
USR-00442,+44 7478 337007,Premium,69.35,34.7,401,169,0,22,7
USR-00443,+44 7707 163585,Premium,71.91,2.8,74,20,0,3,2
USR-00444,+44 7898 735872,Basic,28.71,4.4,36,192,1,15,6
USR-00445,+44 7183 290442,Standard,47.24,11.6,196,199,1,20,6
USR-00446,+44 7106 136696,Basic,17.59,4.1,37,146,2,30,3
USR-00447,+44 7785 630902,Basic,16.49,2.1,79,128,2,1,0
USR-00448,+44 7718 386031,Premium,74.94,28.3,332,115,0,8,6
USR-00449,+44 7414 805161,Basic,20.16,14.4,188,381,4,31,4
USR-00450,+44 7137 656685,Basic,26.01,4.3,67,173,1,12,2
USR-00451,+44 7855 390783,Basic,33.78,3.2,23,153,0,10,0
USR-00452,+44 7116 212149,Standard,32.54,5.1,63,24,0,6,4
USR-00453,+44 7888 999830,Standard,33.65,11.1,230,157,0,4,4
USR-00454,+44 7161 780216,Premium,59.85,9.0,65,47,1,46,1
USR-00455,+44 7132 355604,Premium,63.63,37.3,162,105,1,7,0
USR-00456,+44 7750 963000,Basic,15.51,2.0,55,50,0,4,11
USR-00457,+44 7232 623798,Standard,44.39,8.7,211,184,1,13,1
USR-00458,+44 7494 862974,Basic,18.13,3.1,59,84,1,5,7
USR-00459,+44 7433 887520,Premium,62.5,15.6,218,104,1,8,6
USR-00460,+44 7331 360941,Basic,15.27,1.7,64,47,1,38,4
USR-00461,+44 7611 224294,Standard,33.72,6.1,170,61,0,24,2
USR-00462,+44 7445 312660,Basic,31.56,11.4,283,349,3,14,4
USR-00463,+44 7919 544855,Basic,22.62,1.6,38,178,1,4,2
USR-00464,+44 7539 704779,Standard,32.97,54.1,886,296,4,7,2
USR-00465,+44 7633 248978,Basic,18.02,2.8,44,78,1,23,0
USR-00466,+44 7682 432275,Premium,68.08,22.1,446,70,0,1,5
USR-00467,+44 7653 352180,Basic,32.28,4.4,47,134,1,60,2
USR-00468,+44 7995 531026,Premium,62.14,3.6,52,28,3,15,0
USR-00469,+44 7655 814926,Standard,37.94,11.4,63,101,1,21,0
USR-00470,+44 7305 370287,Basic,17.28,2.5,55,112,0,42,2
USR-00471,+44 7472 127420,Standard,44.66,11.4,104,35,1,46,4
USR-00472,+44 7551 552842,Premium,64.62,22.0,318,158,1,10,2
USR-00473,+44 7143 572087,Basic,22.1,4.1,28,85,2,1,4
USR-00474,+44 7410 325338,Unlimited,98.5,734.7,3702,32,0,22,0
USR-00475,+44 7990 188878,Premium,71.26,36.7,128,146,1,3,3
USR-00476,+44 7732 427774,Premium,58.24,16.1,319,123,0,16,9
USR-00477,+44 7167 770304,Premium,71.99,39.6,148,108,1,22,3
USR-00478,+44 7130 282449,Premium,69.59,30.2,448,135,2,3,7
USR-00479,+44 7457 430314,Basic,34.72,2.8,30,79,0,48,3
USR-00480,+44 7166 707652,Premium,61.06,40.7,198,39,1,12,1
USR-00481,+44 7501 777871,Standard,48.76,7.1,84,118,1,10,1
USR-00482,+44 7674 661206,Premium,63.93,6.6,77,19,0,11,3
USR-00483,+44 7211 100833,Basic,19.0,1.7,40,144,0,6,2
USR-00484,+44 7594 822380,Standard,46.88,32.7,897,375,2,16,2
USR-00485,+44 7838 924789,Basic,28.71,12.7,277,364,2,33,0
USR-00486,+44 7503 375832,Standard,33.14,44.2,598,343,3,60,3
USR-00487,+44 7219 945306,Basic,33.87,3.5,28,40,0,2,2
USR-00488,+44 7104 524460,Premium,69.56,44.9,245,71,0,14,7
USR-00489,+44 7459 530248,Basic,30.5,4.1,43,140,0,27,11
USR-00490,+44 7522 814219,Standard,36.92,7.9,84,73,2,1,0
USR-00491,+44 7409 476502,Basic,17.96,4.2,54,54,2,3,4
USR-00492,+44 7795 469026,Standard,42.09,10.0,72,80,0,32,2
USR-00493,+44 7770 363092,Standard,32.61,7.6,102,183,0,4,0
USR-00494,+44 7455 881995,Basic,27.33,3.8,37,32,1,5,5
USR-00495,+44 7930 464716,Basic,34.78,3.1,41,106,1,23,3
USR-00496,+44 7176 612680,Unlimited,98.17,601.7,7531,111,0,12,3
USR-00497,+44 7501 521281,Basic,23.6,3.4,43,20,0,1,0
USR-00498,+44 7246 387008,Basic,32.35,2.4,79,184,0,35,4
USR-00499,+44 7998 268778,Premium,58.62,7.2,49,5,0,9,0
USR-00500,+44 7141 171582,Standard,44.58,11.3,138,57,0,19,6
USR-00501,+44 7748 550545,Standard,34.72,9.7,153,142,0,8,0
USR-00502,+44 7732 976308,Standard,33.57,10.9,109,139,0,14,2
USR-00503,+44 7896 166326,Premium,71.52,32.8,227,142,0,43,1
USR-00504,+44 7631 224109,Basic,21.02,9.5,279,227,2,27,1
USR-00505,+44 7567 516741,Premium,73.98,8.0,26,37,2,2,0
USR-00506,+44 7639 364037,Standard,32.3,33.0,647,365,2,41,6
USR-00507,+44 7725 813911,Basic,26.08,3.4,46,64,1,41,4
USR-00508,+44 7197 725533,Premium,57.17,25.9,173,127,0,21,1
USR-00509,+44 7341 988495,Standard,34.41,6.5,110,99,1,38,9
USR-00510,+44 7405 891490,Premium,66.43,30.0,223,52,1,33,3
USR-00511,+44 7448 435985,Basic,31.29,2.2,27,103,0,9,2
USR-00512,+44 7270 407217,Premium,64.48,27.2,260,48,1,7,9
USR-00513,+44 7666 681395,Basic,27.61,3.6,37,156,2,11,1
USR-00514,+44 7939 578353,Standard,49.67,10.2,93,174,0,1,3
USR-00515,+44 7304 663472,Premium,74.6,38.5,356,144,1,10,3
USR-00516,+44 7613 319326,Basic,24.72,2.2,41,148,0,2,1
USR-00517,+44 7718 885524,Basic,21.33,12.1,184,109,4,22,1
USR-00518,+44 7921 819759,Standard,36.2,8.7,97,166,0,60,0
USR-00519,+44 7340 733392,Standard,47.09,10.2,94,185,0,7,0
USR-00520,+44 7417 335280,Standard,43.25,6.5,90,104,2,11,4
USR-00521,+44 7789 169437,Basic,25.63,13.0,261,295,4,10,0
USR-00522,+44 7434 855939,Premium,73.38,23.7,302,107,0,34,2
USR-00523,+44 7389 865222,Premium,55.14,34.1,339,98,0,8,0
USR-00524,+44 7215 316668,Basic,30.25,3.3,31,181,2,4,9
USR-00525,+44 7306 826002,Basic,34.59,2.7,34,199,1,7,0
USR-00526,+44 7556 149937,Standard,42.04,5.6,207,69,0,46,7
USR-00527,+44 7561 317061,Basic,20.51,2.4,28,185,0,37,2
USR-00528,+44 7195 414998,Basic,17.98,2.9,50,197,1,2,4
USR-00529,+44 7938 774030,Premium,63.32,32.4,270,29,2,7,3
USR-00530,+44 7975 875641,Basic,31.55,3.8,40,85,2,28,3
USR-00531,+44 7505 717842,Standard,40.19,4.7,170,168,0,1,1
USR-00532,+44 7953 148397,Basic,30.32,3.8,76,41,2,18,3
USR-00533,+44 7596 802668,Standard,34.27,7.3,137,119,1,3,5
USR-00534,+44 7310 135897,Unlimited,86.1,404.7,3316,105,2,18,3
USR-00535,+44 7935 797530,Basic,32.91,3.4,53,77,1,13,6
USR-00536,+44 7477 392276,Premium,55.06,34.8,151,105,0,1,0
USR-00537,+44 7212 551176,Standard,44.66,7.2,238,189,1,20,1
USR-00538,+44 7429 322095,Premium,55.96,4.0,67,33,2,3,0
USR-00539,+44 7211 879552,Basic,16.08,3.1,59,89,0,1,3
USR-00540,+44 7712 198610,Basic,32.6,4.2,54,129,0,4,7
USR-00541,+44 7433 253111,Standard,39.17,11.3,157,66,2,7,2
USR-00542,+44 7387 464268,Basic,33.21,19.1,142,121,3,20,6
USR-00543,+44 7192 485715,Standard,32.05,4.8,112,42,0,9,0
USR-00544,+44 7531 784650,Standard,38.09,22.7,488,170,4,36,4
USR-00545,+44 7911 335168,Standard,36.11,5.5,138,121,1,13,2
USR-00546,+44 7838 500204,Standard,46.07,9.1,96,38,1,17,0
USR-00547,+44 7886 897095,Premium,58.09,27.7,273,54,1,7,1
USR-00548,+44 7866 873738,Standard,46.49,34.8,833,375,3,13,1
USR-00549,+44 7757 261892,Standard,49.71,9.7,189,52,1,30,2
USR-00550,+44 7440 454288,Basic,32.24,17.3,224,192,4,9,7
USR-00551,+44 7777 753364,Premium,67.26,44.7,206,67,1,3,1
USR-00552,+44 7974 412263,Standard,35.01,46.2,899,188,2,6,3
USR-00553,+44 7465 866487,Standard,42.67,8.1,67,185,0,12,1
USR-00554,+44 7876 354552,Basic,29.84,9.3,232,376,3,16,18
USR-00555,+44 7726 138105,Basic,21.78,3.8,61,139,0,32,2
USR-00556,+44 7773 473328,Premium,73.25,23.9,144,150,1,35,0
USR-00557,+44 7473 680144,Premium,71.37,42.1,454,127,1,35,2
USR-00558,+44 7635 230803,Basic,21.3,18.8,280,385,3,30,12
USR-00559,+44 7281 297204,Unlimited,101.57,119.8,978,35,0,6,3
USR-00560,+44 7177 291490,Premium,73.59,20.7,205,160,1,4,6
USR-00561,+44 7186 136751,Standard,43.75,8.7,138,94,1,18,0
USR-00562,+44 7755 552201,Premium,59.52,26.5,172,119,0,16,1
USR-00563,+44 7509 232977,Basic,34.19,2.5,31,150,1,5,0
USR-00564,+44 7938 681698,Standard,46.34,8.9,201,21,2,24,3
USR-00565,+44 7528 283769,Standard,46.59,8.5,178,96,2,41,0
USR-00566,+44 7764 462697,Unlimited,101.52,377.1,6870,167,0,29,1
USR-00567,+44 7258 260421,Standard,40.6,4.6,163,154,0,8,13
USR-00568,+44 7195 229075,Standard,46.19,5.1,183,39,0,24,0
USR-00569,+44 7151 215462,Basic,28.65,1.8,57,31,1,27,2
USR-00570,+44 7100 334244,Basic,32.67,3.2,79,24,0,2,9
USR-00571,+44 7920 419245,Premium,72.2,4.7,69,19,2,6,6
USR-00572,+44 7406 887408,Unlimited,97.51,313.8,3529,50,0,17,0
USR-00573,+44 7190 421201,Standard,36.53,8.1,201,126,0,9,2
USR-00574,+44 7505 706168,Unlimited,93.58,415.2,2873,122,0,21,2
USR-00575,+44 7828 853804,Basic,25.37,2.4,31,191,2,6,13
USR-00576,+44 7113 638588,Premium,65.98,23.9,338,86,0,1,11
USR-00577,+44 7703 397650,Standard,31.28,7.1,234,131,1,10,3
USR-00578,+44 7333 427461,Basic,33.58,4.1,38,79,0,19,2
USR-00579,+44 7240 831816,Basic,17.95,4.3,34,139,2,8,24
USR-00580,+44 7520 728417,Standard,45.03,7.4,83,196,0,10,6
USR-00581,+44 7611 470326,Standard,42.26,11.0,189,191,0,3,6
USR-00582,+44 7982 578490,Premium,64.49,15.3,325,134,0,60,5
USR-00583,+44 7151 644239,Basic,29.17,4.2,52,120,0,8,11
USR-00584,+44 7980 161864,Premium,67.1,34.6,345,60,0,9,1
USR-00585,+44 7646 677812,Standard,31.17,10.3,170,21,2,14,4
USR-00586,+44 7540 143297,Standard,44.22,8.3,72,40,0,60,3
USR-00587,+44 7659 991829,Standard,31.62,11.7,201,87,0,2,2
USR-00588,+44 7814 819518,Basic,33.23,2.8,55,84,0,18,1
USR-00589,+44 7216 638964,Basic,20.13,2.8,20,115,0,9,6
USR-00590,+44 7621 248423,Premium,73.07,33.5,432,85,2,60,4
USR-00591,+44 7255 782440,Standard,30.29,7.8,216,87,2,47,1
USR-00592,+44 7105 361988,Basic,29.98,4.2,52,39,0,9,3
USR-00593,+44 7187 180405,Basic,25.72,4.1,23,168,0,2,5
USR-00594,+44 7675 193728,Unlimited,98.71,334.2,5695,159,0,28,17
USR-00595,+44 7786 997375,Basic,32.77,4.5,25,38,1,5,0
USR-00596,+44 7788 906103,Premium,68.61,24.7,446,73,1,16,3
USR-00597,+44 7442 376291,Basic,30.75,3.3,60,184,0,20,15
USR-00598,+44 7906 399754,Premium,70.18,2.6,86,48,3,1,9
USR-00599,+44 7409 770180,Basic,33.21,1.9,49,63,1,3,0
USR-00600,+44 7416 857658,Unlimited,102.51,547.4,4150,130,1,60,13
USR-00601,+44 7874 994912,Standard,49.9,4.8,187,118,0,12,0
USR-00602,+44 7832 204652,Standard,46.39,6.7,192,178,2,14,2
USR-00603,+44 7720 819955,Basic,23.27,17.1,236,255,5,21,8
USR-00604,+44 7833 562383,Premium,70.09,30.3,381,146,1,21,0
USR-00605,+44 7369 554303,Basic,23.19,3.6,51,162,0,3,5
USR-00606,+44 7565 812646,Premium,65.5,20.2,251,48,1,60,0
USR-00607,+44 7186 167951,Premium,64.46,25.0,355,118,0,14,6
USR-00608,+44 7735 190094,Standard,34.38,6.9,162,103,0,49,20
USR-00609,+44 7138 501530,Premium,65.26,40.9,128,65,0,48,0
USR-00610,+44 7521 743988,Basic,31.52,1.6,58,152,1,18,3
USR-00611,+44 7239 495743,Basic,27.14,3.4,37,41,0,6,3
USR-00612,+44 7449 334512,Premium,55.83,24.3,200,161,0,29,3
USR-00613,+44 7565 368264,Basic,30.53,1.8,77,125,0,11,0
USR-00614,+44 7340 893248,Premium,64.29,16.8,419,24,0,5,9
USR-00615,+44 7194 602078,Standard,35.27,7.1,84,193,1,29,0
USR-00616,+44 7379 605343,Premium,61.04,41.1,225,103,1,1,7
USR-00617,+44 7992 185400,Basic,19.98,4.0,72,28,0,18,2
USR-00618,+44 7437 834503,Standard,32.94,8.0,178,170,0,37,3
USR-00619,+44 7686 849165,Basic,24.15,1.7,60,86,1,11,4
USR-00620,+44 7984 547803,Standard,33.1,9.4,73,140,0,15,0
USR-00621,+44 7658 763815,Standard,30.93,6.7,199,71,0,25,2
USR-00622,+44 7221 585306,Unlimited,95.01,432.2,6533,82,1,5,2
USR-00623,+44 7439 534035,Premium,57.15,35.0,251,27,0,54,2
USR-00624,+44 7556 509928,Unlimited,101.37,642.5,4257,124,1,19,12
USR-00625,+44 7689 447979,Basic,32.13,2.0,23,109,1,30,7
USR-00626,+44 7783 517554,Premium,73.97,6.6,19,7,0,34,11
USR-00627,+44 7980 480591,Premium,58.47,8.9,77,44,0,2,2
USR-00628,+44 7431 463506,Standard,38.51,23.3,896,362,5,3,3
USR-00629,+44 7491 551919,Basic,20.31,4.5,51,89,0,20,0
USR-00630,+44 7134 197986,Standard,46.15,12.1,100,24,0,13,0
USR-00631,+44 7121 359920,Standard,34.51,5.9,132,79,2,20,5
USR-00632,+44 7828 899960,Basic,22.14,1.7,20,52,0,14,5
USR-00633,+44 7198 317357,Premium,64.82,16.0,326,34,0,9,4
USR-00634,+44 7645 149394,Standard,31.29,5.1,80,130,0,49,2
USR-00635,+44 7583 102171,Standard,49.59,43.2,490,353,4,11,24
USR-00636,+44 7524 448034,Standard,45.24,5.3,128,67,0,22,3
USR-00637,+44 7717 557860,Basic,21.35,1.5,23,85,0,6,0
USR-00638,+44 7853 322218,Basic,21.57,1.8,37,135,0,48,4
USR-00639,+44 7240 719783,Unlimited,97.23,409.5,4669,54,1,6,3
USR-00640,+44 7858 480264,Premium,60.65,42.6,383,164,1,54,2
USR-00641,+44 7719 351051,Basic,26.4,1.6,20,187,0,21,4
USR-00642,+44 7805 485301,Premium,62.83,28.8,244,145,2,27,0
USR-00643,+44 7487 655433,Standard,46.22,10.9,124,86,2,1,6
USR-00644,+44 7889 275354,Basic,17.71,3.7,35,132,1,9,0
USR-00645,+44 7359 232447,Standard,33.71,38.1,791,144,3,6,5
USR-00646,+44 7129 912620,Premium,66.96,23.7,131,172,1,14,3
USR-00647,+44 7141 231341,Basic,26.29,3.6,31,98,0,13,5
USR-00648,+44 7837 303086,Standard,46.36,40.7,548,235,3,16,6
USR-00649,+44 7250 812518,Standard,30.73,38.3,731,351,3,14,0
USR-00650,+44 7382 421315,Basic,23.58,19.2,293,284,3,55,2
USR-00651,+44 7320 505425,Unlimited,86.08,689.8,2664,106,1,27,1
USR-00652,+44 7654 634346,Standard,34.42,5.2,204,26,1,2,1
USR-00653,+44 7780 450590,Basic,20.36,16.6,165,296,4,2,5
USR-00654,+44 7400 870787,Basic,33.56,3.2,50,194,0,36,4
USR-00655,+44 7916 859480,Unlimited,94.98,159.2,1208,33,0,46,2
USR-00656,+44 7391 861353,Basic,18.13,1.8,61,172,1,8,3
USR-00657,+44 7735 350267,Unlimited,102.29,714.4,5034,115,0,4,1
USR-00658,+44 7341 558287,Standard,49.14,12.1,164,92,0,5,2
USR-00659,+44 7235 183680,Standard,48.1,7.9,136,80,0,39,18
USR-00660,+44 7659 927341,Standard,45.44,10.2,231,150,2,12,3
USR-00661,+44 7947 222591,Premium,61.95,23.2,299,79,0,12,2
USR-00662,+44 7674 350913,Standard,47.61,55.1,573,229,2,44,2
USR-00663,+44 7561 735163,Unlimited,94.25,470.1,3226,73,0,60,1
USR-00664,+44 7347 476991,Premium,59.02,37.6,182,177,1,10,5
USR-00665,+44 7584 832309,Standard,41.13,5.7,168,156,0,19,2
USR-00666,+44 7751 217071,Basic,27.97,1.5,51,55,0,56,0
USR-00667,+44 7207 890225,Basic,19.05,2.8,76,116,0,5,4
USR-00668,+44 7172 216648,Premium,62.89,30.8,361,160,0,4,2
USR-00669,+44 7881 382777,Basic,25.13,2.8,26,184,0,60,2
USR-00670,+44 7830 558949,Premium,68.79,29.8,447,170,1,10,0
USR-00671,+44 7762 524834,Premium,69.92,23.9,222,108,0,5,5
USR-00672,+44 7742 422180,Premium,72.1,36.4,200,152,0,12,2
USR-00673,+44 7333 481265,Premium,70.8,41.0,264,129,0,7,1
USR-00674,+44 7760 112435,Basic,20.08,3.8,47,176,1,60,11
USR-00675,+44 7690 497778,Basic,15.23,2.3,59,172,1,9,13
USR-00676,+44 7620 909242,Standard,30.8,9.8,224,78,0,7,16
USR-00677,+44 7112 522500,Basic,17.98,3.2,67,46,2,10,6
USR-00678,+44 7503 229391,Premium,61.84,21.3,229,194,0,1,4
USR-00679,+44 7998 556924,Standard,38.96,41.7,432,182,5,31,0
USR-00680,+44 7700 332951,Basic,25.35,3.0,64,180,0,11,5
USR-00681,+44 7821 243934,Premium,56.56,6.0,67,17,3,5,10
USR-00682,+44 7506 638141,Standard,48.88,5.8,217,61,0,20,0
USR-00683,+44 7340 645754,Premium,67.89,30.1,341,181,0,14,3
USR-00684,+44 7962 315773,Standard,44.98,8.5,196,194,0,40,2
USR-00685,+44 7466 491320,Standard,43.85,4.5,234,175,0,5,1
USR-00686,+44 7183 998559,Premium,57.28,25.5,207,68,0,13,0
USR-00687,+44 7470 330954,Basic,29.29,1.8,71,59,0,6,0
USR-00688,+44 7405 346005,Standard,46.16,59.4,453,223,5,13,0
USR-00689,+44 7624 647848,Basic,28.54,1.5,74,135,1,8,6
USR-00690,+44 7685 121323,Premium,62.71,38.8,214,41,0,26,13
USR-00691,+44 7164 767972,Premium,61.22,25.2,346,37,0,1,6
USR-00692,+44 7325 481803,Unlimited,100.75,614.4,5125,87,1,15,10
USR-00693,+44 7743 897957,Standard,33.84,5.7,212,65,1,41,3
USR-00694,+44 7683 132456,Standard,47.82,9.1,138,142,2,8,3
USR-00695,+44 7300 418275,Standard,47.71,12.5,166,168,1,15,12
USR-00696,+44 7531 210844,Standard,36.85,5.0,220,167,1,25,1
USR-00697,+44 7210 490821,Premium,58.33,22.0,344,196,0,40,3
USR-00698,+44 7662 765904,Standard,46.77,5.9,214,76,1,16,7
USR-00699,+44 7476 388114,Premium,62.78,28.5,261,88,0,8,2
USR-00700,+44 7650 979304,Basic,16.96,3.2,68,117,0,6,4
USR-00701,+44 7425 422411,Basic,16.89,3.9,39,127,0,1,0
USR-00702,+44 7531 494502,Standard,48.19,8.6,184,23,0,3,14
USR-00703,+44 7139 693764,Basic,28.55,4.2,44,63,2,13,4
USR-00704,+44 7919 979399,Standard,39.28,8.8,207,90,0,7,7
USR-00705,+44 7749 363914,Standard,42.33,8.1,158,83,1,16,3
USR-00706,+44 7167 742907,Premium,61.53,28.6,378,156,0,36,2
USR-00707,+44 7599 365935,Standard,43.27,9.5,199,54,0,4,8
USR-00708,+44 7668 357212,Standard,33.35,11.5,154,191,0,25,7
USR-00709,+44 7516 130062,Standard,39.79,41.3,488,290,2,11,11
USR-00710,+44 7769 813071,Standard,35.14,4.6,215,131,0,12,2
USR-00711,+44 7185 750544,Standard,49.8,5.0,174,197,2,60,3
USR-00712,+44 7281 518177,Standard,44.17,5.2,99,95,1,36,4
USR-00713,+44 7433 176699,Basic,33.11,2.2,39,58,0,3,0
USR-00714,+44 7683 387517,Standard,41.34,7.7,153,27,0,5,2
USR-00715,+44 7888 686960,Standard,31.25,9.0,64,79,0,24,0
USR-00716,+44 7337 527330,Standard,42.44,12.9,232,96,1,60,4
USR-00717,+44 7468 424047,Basic,33.94,2.0,27,186,0,2,3
USR-00718,+44 7770 312880,Standard,44.93,7.4,145,167,0,8,3
USR-00719,+44 7645 776056,Premium,66.88,37.5,438,82,1,13,3
USR-00720,+44 7334 730688,Premium,74.49,30.3,240,50,0,7,2
USR-00721,+44 7886 343742,Premium,56.35,35.9,351,147,0,39,3
USR-00722,+44 7795 853216,Premium,69.3,31.5,334,88,1,20,6
USR-00723,+44 7226 428272,Standard,40.99,5.6,173,149,2,17,1
USR-00724,+44 7186 571462,Unlimited,88.45,405.0,5457,91,1,44,4
USR-00725,+44 7883 277082,Standard,46.4,7.8,104,191,1,13,0
USR-00726,+44 7789 821589,Premium,66.94,44.1,467,69,0,4,9
USR-00727,+44 7149 574522,Basic,29.69,9.1,173,372,3,38,5
USR-00728,+44 7851 830412,Premium,64.08,37.3,444,127,0,14,5
USR-00729,+44 7557 443387,Basic,34.34,14.1,142,392,2,17,0
USR-00730,+44 7343 639730,Basic,25.43,14.4,297,393,3,17,0
USR-00731,+44 7288 261707,Basic,27.51,4.2,20,61,0,8,2
USR-00732,+44 7982 966109,Premium,74.23,42.8,357,55,0,14,1
USR-00733,+44 7298 167115,Standard,32.49,9.1,112,196,0,5,4
USR-00734,+44 7444 213012,Premium,62.53,6.3,42,12,0,7,1
USR-00735,+44 7324 816990,Premium,65.59,27.8,374,139,1,6,13
USR-00736,+44 7827 944643,Standard,34.15,13.4,80,192,1,60,4
USR-00737,+44 7545 792130,Premium,71.73,23.1,185,79,1,5,7
USR-00738,+44 7109 866303,Premium,66.43,29.4,240,62,1,19,0
USR-00739,+44 7156 156402,Basic,28.57,15.5,226,201,2,17,3
USR-00740,+44 7362 959974,Premium,55.13,26.5,368,61,1,31,3
USR-00741,+44 7865 943000,Premium,68.3,44.9,234,102,2,7,4
USR-00742,+44 7402 741591,Standard,38.43,10.6,84,61,0,17,2
USR-00743,+44 7172 761232,Premium,66.16,8.7,67,20,2,42,7
USR-00744,+44 7958 416619,Unlimited,96.72,784.4,6464,174,2,3,1
USR-00745,+44 7260 553375,Standard,30.43,12.9,135,149,0,3,2
USR-00746,+44 7203 501895,Standard,36.49,10.3,124,21,0,44,27
